time,program
4.034050464630127,"supports(A,B):- fixed(A),lessStarts(A,B).
"
4.068922281265259,"supports(A,B):- fixed(A),startsY(A,B).
supports(A,B):- fixed(A),lessStarts(A,B).
"
4.0852203369140625,"supports(A,B):- fixed(A),startsY(A,B).
supports(A,B):- fixed(A),lessStarts(A,B).
supports(A,B):- fixed(A),lessFinishesI(A,B).
"
4.116932392120361,"supports(A,B):- fixed(A),startsY(A,B).
supports(A,B):- fixed(A),lessOverlapsMost(A,B).
supports(A,B):- fixed(A),lessStarts(A,B).
supports(A,B):- fixed(A),lessFinishesI(A,B).
"
4.235247850418091,"supports(A,B):- fixed(A),startsY(A,B).
supports(A,B):- fixed(A),lessOverlapsMost(A,B).
supports(A,B):- fixed(A),lessStarts(A,B).
supports(A,B):- fixed(A),lessFinishesI(A,B).
supports(A,B):- mobile(B),leftDuringI(B,A).
"
4.268538475036621,"supports(A,B):- fixed(A),startsY(A,B).
supports(A,B):- fixed(A),lessOverlapsMost(A,B).
supports(A,B):- fixed(A),lessStarts(A,B).
supports(A,B):- fixed(A),lessFinishesI(A,B).
supports(A,B):- mobile(B),leftDuringI(B,A).
supports(A,B):- fixed(A),mostOverlapsLess(A,B).
"
4.33922553062439,"supports(A,B):- fixed(A),startsY(A,B).
supports(A,B):- fixed(A),lessOverlapsMost(A,B).
supports(A,B):- fixed(A),lessStarts(A,B).
supports(A,B):- fixed(A),lessFinishesI(A,B).
supports(A,B):- fixed(A),mostFinishes(A,B).
supports(A,B):- mobile(B),leftDuringI(B,A).
supports(A,B):- fixed(A),mostOverlapsLess(A,B).
"
4.356349468231201,"supports(A,B):- fixed(A),startsY(A,B).
supports(A,B):- fixed(A),lessOverlapsMost(A,B).
supports(A,B):- mobile(A),leftDuringI(A,B).
supports(A,B):- fixed(A),lessStarts(A,B).
supports(A,B):- fixed(A),lessFinishesI(A,B).
supports(A,B):- fixed(A),mostFinishes(A,B).
supports(A,B):- mobile(B),leftDuringI(B,A).
supports(A,B):- fixed(A),mostOverlapsLess(A,B).
"
4.409989833831787,"supports(A,B):- fixed(A),startsY(A,B).
supports(A,B):- fixed(A),lessOverlapsMost(A,B).
supports(A,B):- mobile(A),leftDuringI(A,B).
supports(A,B):- fixed(A),lessStarts(A,B).
supports(A,B):- fixed(A),lessFinishesI(A,B).
supports(A,B):- fixed(A),mostFinishes(A,B).
supports(A,B):- mobile(B),leftDuringI(B,A).
supports(A,B):- fixed(A),mostOverlapsLess(A,B).
supports(A,B):- fixed(A),rightDuringI(A,B).
"
4.522899389266968,"supports(A,B):- fixed(A),startsY(A,B).
supports(A,B):- fixed(A),lessOverlapsMost(A,B).
supports(A,B):- mobile(A),leftDuringI(A,B).
supports(A,B):- fixed(A),lessStarts(A,B).
supports(A,B):- fixed(A),lessFinishesI(A,B).
supports(A,B):- fixed(A),mostFinishes(A,B).
supports(A,B):- mobile(B),leftDuringI(B,A).
supports(A,B):- fixed(A),mostOverlapsLess(A,B).
supports(A,B):- fixed(A),rightDuringI(A,B).
supports(A,B):- fixed(C),onI(C,A),lessOverlapsLessI(A,B).
"
