time,program
2.788320541381836,"supports(A,B):- fixed(A),lessOverlapsMost(A,B).
"
2.795367479324341,"supports(A,B):- fixed(A),lessOverlapsMost(A,B).
supports(A,B):- fixed(A),mostOverlapsLessI(A,B).
"
2.802048921585083,"supports(A,B):- fixed(A),lessOverlapsMost(A,B).
supports(A,B):- fixed(A),mostOverlapsLess(A,B).
supports(A,B):- fixed(A),mostOverlapsLessI(A,B).
"
2.812028646469116,"supports(A,B):- fixed(A),mostOverlapsLess(A,B).
supports(A,B):- fixed(A),centerDuringI(A,B).
supports(A,B):- fixed(A),mostOverlapsLessI(A,B).
supports(A,B):- fixed(A),lessOverlapsMost(A,B).
"
2.824387788772583,"supports(A,B):- fixed(A),mostOverlapsLess(A,B).
supports(A,B):- fixed(A),centerDuringI(A,B).
supports(A,B):- fixed(A),mostOverlapsLessI(A,B).
supports(A,B):- fixed(A),lessOverlapsMost(A,B).
supports(A,B):- fixed(A),rightDuringI(A,B).
"
2.8306405544281006,"supports(A,B):- fixed(A),mostOverlapsLess(A,B).
supports(A,B):- fixed(A),centerDuringI(A,B).
supports(A,B):- fixed(A),mostOverlapsLessI(A,B).
supports(A,B):- fixed(A),lessOverlapsMost(A,B).
supports(A,B):- fixed(A),rightDuringI(A,B).
supports(A,B):- fixed(A),lessFinishes(A,B).
"
2.836460590362549,"supports(A,B):- fixed(A),mostOverlapsLess(A,B).
supports(A,B):- fixed(A),centerDuringI(A,B).
supports(A,B):- fixed(A),mostOverlapsLessI(A,B).
supports(A,B):- fixed(A),lessOverlapsMost(A,B).
supports(A,B):- fixed(A),rightDuringI(A,B).
supports(A,B):- fixed(A),lessFinishesI(A,B).
supports(A,B):- fixed(A),lessFinishes(A,B).
"
2.8438985347747803,"supports(A,B):- fixed(A),mostOverlapsLess(A,B).
supports(A,B):- fixed(A),centerDuringI(A,B).
supports(A,B):- fixed(A),mostOverlapsLessI(A,B).
supports(A,B):- fixed(A),lessOverlapsMost(A,B).
supports(A,B):- fixed(A),rightDuringI(A,B).
supports(A,B):- fixed(A),lessFinishesI(A,B).
supports(A,B):- fixed(A),mostFinishesI(A,B).
supports(A,B):- fixed(A),lessFinishes(A,B).
"
2.8554675579071045,"supports(A,B):- fixed(A),mostOverlapsLess(A,B).
supports(A,B):- fixed(A),centerDuringI(A,B).
supports(A,B):- fixed(A),mostOverlapsLessI(A,B).
supports(A,B):- fixed(A),lessOverlapsMost(A,B).
supports(A,B):- fixed(A),rightDuringI(A,B).
supports(A,B):- fixed(A),lessFinishesI(A,B).
supports(A,B):- fixed(A),mostFinishesI(A,B).
supports(A,B):- fixed(A),overlapsY(A,B).
supports(A,B):- fixed(A),lessFinishes(A,B).
"
2.869211196899414,"supports(A,B):- fixed(A),lessOverlapsMost(A,B).
supports(A,B):- fixed(A),lessFinishes(A,B).
supports(A,B):- fixed(A),mostOverlapsLess(A,B).
supports(A,B):- fixed(A),rightDuringI(A,B).
supports(A,B):- fixed(A),startsY(A,B).
supports(A,B):- fixed(A),mostFinishesI(A,B).
supports(A,B):- fixed(A),overlapsY(A,B).
"
