time,tp,fn,tn,fp,accuracy,precision,recall,f1
0.3886885643005371,13,410,423,0,0.5153664302600472,1.0,0.030732860520094562,0.05963302752293578
0.41960787773132324,20,403,423,0,0.5236406619385343,1.0,0.04728132387706856,0.09029345372460497
0.4345266819000244,35,388,423,0,0.541371158392435,1.0,0.08274231678486997,0.15283842794759825
0.5801763534545898,40,383,423,0,0.5472813238770685,1.0,0.09456264775413711,0.17278617710583152
1.1592752933502197,42,381,423,0,0.549645390070922,1.0,0.09929078014184398,0.18064516129032257
1.2038524150848389,44,379,423,0,0.5520094562647754,1.0,0.10401891252955082,0.18843683083511778
1.2184796333312988,45,378,423,0,0.5531914893617021,1.0,0.10638297872340426,0.19230769230769232
1.2594547271728516,117,306,423,0,0.6382978723404256,1.0,0.2765957446808511,0.43333333333333335
1.2912685871124268,123,300,423,0,0.6453900709219859,1.0,0.2907801418439716,0.45054945054945056
1.3032183647155762,124,299,423,0,0.6465721040189125,1.0,0.29314420803782504,0.453382084095064
1.325622320175171,126,297,423,0,0.648936170212766,1.0,0.2978723404255319,0.45901639344262296
1.3491876125335693,128,295,423,0,0.6513002364066194,1.0,0.30260047281323876,0.4646098003629764
1.3872652053833008,132,291,423,0,0.6560283687943262,1.0,0.3120567375886525,0.4756756756756757
1.4538347721099854,134,289,423,0,0.6583924349881797,1.0,0.31678486997635935,0.48114901256732495
1.5055663585662842,137,286,423,0,0.6619385342789598,1.0,0.32387706855791965,0.48928571428571427
1.83982515335083,147,276,423,0,0.6737588652482269,1.0,0.3475177304964539,0.5157894736842106
2.1969656944274902,148,275,423,0,0.6749408983451537,1.0,0.34988179669030733,0.5183887915936952
2.5428969860076904,149,274,423,0,0.6761229314420804,1.0,0.35224586288416077,0.5209790209790209
3.9299051761627197,151,272,423,0,0.6784869976359338,1.0,0.35697399527186763,0.5261324041811847
4.068029403686523,152,271,423,0,0.6796690307328606,1.0,0.35933806146572106,0.528695652173913
4.169265985488892,153,270,423,0,0.6808510638297872,1.0,0.3617021276595745,0.53125
4.4503161907196045,155,268,423,0,0.6832151300236406,1.0,0.3664302600472813,0.5363321799307958
4.595670223236084,156,267,423,0,0.6843971631205674,1.0,0.36879432624113473,0.538860103626943
5.37881326675415,157,266,423,0,0.6855791962174941,1.0,0.37115839243498816,0.5413793103448276
5.792919397354126,158,265,423,0,0.6867612293144209,1.0,0.3735224586288416,0.5438898450946644
8.972222089767456,159,264,423,0,0.6879432624113475,1.0,0.375886524822695,0.5463917525773195
10.558520317077637,161,262,423,0,0.6903073286052009,1.0,0.3806146572104019,0.5513698630136986
10.922467708587646,162,261,423,0,0.6914893617021277,1.0,0.3829787234042553,0.5538461538461539
11.388830423355103,163,260,423,0,0.6926713947990544,1.0,0.38534278959810875,0.5563139931740614
13.423069953918457,167,256,423,0,0.6973995271867612,1.0,0.3947990543735225,0.5661016949152542
14.152161836624146,168,255,423,0,0.6985815602836879,1.0,0.3971631205673759,0.5685279187817259
15.36247730255127,169,254,423,0,0.6997635933806147,1.0,0.39952718676122934,0.5709459459459459
16.16762065887451,170,253,423,0,0.7009456264775413,1.0,0.40189125295508277,0.5733558178752108
16.629412412643433,171,252,423,0,0.7021276595744681,1.0,0.40425531914893614,0.5757575757575758
17.221247673034668,172,251,423,0,0.7033096926713948,1.0,0.4066193853427896,0.5781512605042017
17.91113042831421,173,250,423,0,0.7044917257683215,1.0,0.408983451536643,0.5805369127516778
18.568126678466797,174,249,423,0,0.7056737588652482,1.0,0.41134751773049644,0.5829145728643216
19.77087903022766,176,247,423,0,0.7080378250591016,1.0,0.4160756501182033,0.5876460767946577
20.386924266815186,177,246,423,0,0.7092198581560284,1.0,0.41843971631205673,0.59
22.554539918899536,178,245,423,0,0.710401891252955,1.0,0.42080378250591016,0.5923460898502496
23.474584341049194,179,244,423,0,0.7115839243498818,1.0,0.4231678486997636,0.5946843853820598
25.203108549118042,180,243,423,0,0.7127659574468085,1.0,0.425531914893617,0.5970149253731343
26.525095224380493,181,242,423,0,0.7139479905437353,1.0,0.42789598108747046,0.5993377483443708
29.65164303779602,188,235,423,0,0.7222222222222222,1.0,0.4444444444444444,0.6153846153846154
32.24052333831787,191,232,423,0,0.7257683215130024,1.0,0.4515366430260047,0.6221498371335505
34.75932455062866,194,229,423,0,0.7293144208037825,1.0,0.458628841607565,0.6288492706645057
38.11222767829895,202,221,423,0,0.7387706855791962,1.0,0.47754137115839246,0.6464
40.42965531349182,206,217,423,0,0.7434988179669031,1.0,0.48699763593380613,0.6550079491255962
42.302661180496216,207,216,423,0,0.7446808510638298,1.0,0.48936170212765956,0.6571428571428571
43.783310651779175,209,214,423,0,0.7470449172576832,1.0,0.4940898345153664,0.6613924050632911
45.069926738739014,210,213,423,0,0.74822695035461,1.0,0.49645390070921985,0.6635071090047393
47.606213331222534,213,210,423,0,0.75177304964539,1.0,0.5035460992907801,0.6698113207547169
48.39224195480347,214,209,423,0,0.7529550827423168,1.0,0.5059101654846335,0.6718995290423861
49.25529170036316,215,208,423,0,0.7541371158392435,1.0,0.508274231678487,0.6739811912225705
50.83462977409363,217,206,423,0,0.7565011820330969,1.0,0.5130023640661938,0.678125
56.41660785675049,225,198,423,0,0.7659574468085106,1.0,0.5319148936170213,0.6944444444444444
57.22999930381775,226,197,423,0,0.7671394799054374,1.0,0.5342789598108747,0.6964560862865947
58.924163818359375,228,195,423,0,0.7695035460992907,1.0,0.5390070921985816,0.7004608294930875
60.36586403846741,229,194,423,0,0.7706855791962175,1.0,0.541371158392435,0.7024539877300614
66.22940826416016,234,189,423,0,0.776595744680851,1.0,0.5531914893617021,0.7123287671232876
69.7653181552887,239,184,423,0,0.7825059101654847,1.0,0.5650118203309693,0.7220543806646526
72.40248322486877,243,180,423,0,0.7872340425531915,1.0,0.574468085106383,0.7297297297297297
74.91108703613281,247,176,423,0,0.7919621749408984,1.0,0.5839243498817966,0.7373134328358208
79.82028532028198,248,175,423,0,0.793144208037825,1.0,0.5862884160756501,0.7391952309985097
81.9850606918335,249,174,423,0,0.7943262411347518,1.0,0.5886524822695035,0.7410714285714286
84.03320097923279,250,173,423,0,0.7955082742316785,1.0,0.5910165484633569,0.7429420505200595
88.25494241714478,251,172,423,0,0.7966903073286052,1.0,0.5933806146572104,0.744807121661721
90.1456241607666,252,171,423,0,0.7978723404255319,1.0,0.5957446808510638,0.7466666666666667
91.92446064949036,253,170,423,0,0.7990543735224587,1.0,0.5981087470449172,0.7485207100591716
118.71650528907776,254,169,423,0,0.8002364066193853,1.0,0.6004728132387707,0.7503692762186115
121.55171060562134,255,168,423,0,0.8014184397163121,1.0,0.6028368794326241,0.7522123893805309
124.67481136322021,256,167,423,0,0.8026004728132388,1.0,0.6052009456264775,0.7540500736377025
136.7973358631134,257,166,423,0,0.8037825059101655,1.0,0.607565011820331,0.7558823529411764
168.13676977157593,313,110,423,0,0.8699763593380615,1.0,0.7399527186761229,0.8505434782608695
210.04212427139282,317,106,423,0,0.8747044917257684,1.0,0.7494089834515366,0.8567567567567568
230.1218523979187,318,105,423,0,0.875886524822695,1.0,0.75177304964539,0.8582995951417004
264.7264759540558,319,104,423,0,0.8770685579196218,1.0,0.7541371158392435,0.8598382749326146
