time,tp,fn,tn,fp,accuracy,precision,recall,f1
1.8951191902160645,9,420,428,1,0.5093240093240093,0.9,0.02097902097902098,0.04100227790432802
1.9082212448120117,20,409,428,1,0.5221445221445221,0.9523809523809523,0.046620046620046623,0.08888888888888889
1.9220607280731201,25,404,428,1,0.527972027972028,0.9615384615384616,0.05827505827505827,0.10989010989010989
2.02616024017334,26,403,428,1,0.5291375291375291,0.9629629629629629,0.06060606060606061,0.11403508771929824
2.0875065326690674,27,402,428,1,0.5303030303030303,0.9642857142857143,0.06293706293706294,0.11816192560175055
2.6010565757751465,28,401,428,1,0.5314685314685315,0.9655172413793104,0.06526806526806526,0.1222707423580786
2.6162421703338623,30,399,428,1,0.5337995337995338,0.967741935483871,0.06993006993006994,0.13043478260869565
2.629701852798462,31,398,428,1,0.534965034965035,0.96875,0.07226107226107226,0.13449023861171366
2.646721839904785,34,395,428,1,0.5384615384615384,0.9714285714285714,0.07925407925407925,0.14655172413793102
2.660942316055298,38,391,428,1,0.5431235431235432,0.9743589743589743,0.08857808857808858,0.1623931623931624
2.6717004776000977,40,389,428,1,0.5454545454545454,0.975609756097561,0.09324009324009325,0.1702127659574468
2.677725315093994,41,388,427,2,0.5454545454545454,0.9534883720930233,0.09557109557109557,0.17372881355932204
2.687312126159668,43,386,427,2,0.5477855477855478,0.9555555555555556,0.10023310023310024,0.18143459915611815
2.7238693237304688,103,326,424,5,0.6142191142191142,0.9537037037037037,0.2400932400932401,0.38361266294227186
2.784935712814331,161,268,420,9,0.6771561771561772,0.9470588235294117,0.3752913752913753,0.5375626043405676
2.799746036529541,163,266,420,9,0.6794871794871795,0.9476744186046512,0.37995337995337997,0.5424292845257903
2.844085693359375,166,263,420,9,0.682983682983683,0.9485714285714286,0.38694638694638694,0.5496688741721855
2.8881702423095703,177,252,419,10,0.6946386946386947,0.946524064171123,0.4125874125874126,0.5746753246753247
3.0665102005004883,188,241,419,10,0.7074592074592074,0.9494949494949495,0.4382284382284382,0.5996810207336523
3.105393409729004,193,236,426,3,0.7214452214452215,0.9846938775510204,0.44988344988344986,0.6176
3.6605799198150635,193,236,426,3,0.7214452214452215,0.9846938775510204,0.44988344988344986,0.6176
3.7905209064483643,199,230,426,3,0.7284382284382285,0.9851485148514851,0.46386946386946387,0.6307448494453248
3.8042924404144287,199,230,426,3,0.7284382284382285,0.9851485148514851,0.46386946386946387,0.6307448494453248
3.817655086517334,201,228,425,4,0.7296037296037297,0.9804878048780488,0.46853146853146854,0.6340694006309149
3.85494065284729,201,228,426,3,0.7307692307692307,0.9852941176470589,0.46853146853146854,0.6350710900473934
3.8951449394226074,203,226,426,3,0.7331002331002331,0.9854368932038835,0.4731934731934732,0.6393700787401575
3.9129178524017334,204,225,426,3,0.7342657342657343,0.9855072463768116,0.4755244755244755,0.6415094339622641
3.937699556350708,206,223,426,3,0.7365967365967366,0.9856459330143541,0.4801864801864802,0.64576802507837
3.956681966781616,207,222,426,3,0.7377622377622378,0.9857142857142858,0.4825174825174825,0.647887323943662
3.9895083904266357,209,220,426,3,0.7400932400932401,0.9858490566037735,0.48717948717948717,0.6521060842433697
4.043681859970093,213,216,426,3,0.7447552447552448,0.9861111111111112,0.4965034965034965,0.6604651162790698
4.099120378494263,217,212,425,4,0.7482517482517482,0.9819004524886877,0.5058275058275058,0.6676923076923077
4.1363935470581055,218,211,425,4,0.7494172494172494,0.9819819819819819,0.5081585081585082,0.6697388632872504
4.177168607711792,219,210,425,4,0.7505827505827506,0.9820627802690582,0.5104895104895105,0.6717791411042945
4.383831977844238,220,209,425,4,0.7517482517482518,0.9821428571428571,0.5128205128205128,0.6738131699846861
4.46173357963562,222,207,425,4,0.754079254079254,0.9823008849557522,0.5174825174825175,0.6778625954198473
4.535261154174805,228,201,425,4,0.7610722610722611,0.9827586206896551,0.5314685314685315,0.6898638426626323
4.559228897094727,231,198,424,5,0.7634032634032634,0.9788135593220338,0.5384615384615384,0.6947368421052632
4.593093395233154,234,195,424,5,0.7668997668997669,0.9790794979079498,0.5454545454545454,0.7005988023952096
4.614975214004517,235,194,424,5,0.7680652680652681,0.9791666666666666,0.5477855477855478,0.70254110612855
4.638315916061401,238,191,423,6,0.7703962703962703,0.9754098360655737,0.5547785547785548,0.7072808320950966
4.660776615142822,239,190,423,6,0.7715617715617715,0.9755102040816327,0.5571095571095571,0.7091988130563798
4.70697808265686,241,188,423,6,0.7738927738927739,0.9757085020242915,0.5617715617715617,0.7130177514792899
4.8344032764434814,248,181,423,6,0.782051282051282,0.9763779527559056,0.578088578088578,0.726207906295754
4.98453426361084,248,181,423,6,0.782051282051282,0.9763779527559056,0.578088578088578,0.726207906295754
5.025036096572876,249,180,423,6,0.7832167832167832,0.9764705882352941,0.5804195804195804,0.7280701754385965
5.061300277709961,251,178,423,6,0.7855477855477856,0.9766536964980544,0.585081585081585,0.7317784256559767
5.10678243637085,252,177,423,6,0.7867132867132867,0.9767441860465116,0.5874125874125874,0.7336244541484717
5.152710437774658,253,176,422,7,0.7867132867132867,0.9730769230769231,0.5897435897435898,0.7343976777939042
5.23497200012207,255,174,423,6,0.7902097902097902,0.9770114942528736,0.5944055944055944,0.7391304347826086
5.269347906112671,256,173,421,8,0.789044289044289,0.9696969696969697,0.5967365967365967,0.7388167388167388
5.410784959793091,256,173,421,8,0.789044289044289,0.9696969696969697,0.5967365967365967,0.7388167388167388
5.646272420883179,261,168,422,7,0.796037296037296,0.9738805970149254,0.6083916083916084,0.7489239598278336
