time,tp,fn,tn,fp,accuracy,precision,recall,f1
2.7830166816711426,5,435,440,0,0.5056818181818182,1.0,0.011363636363636364,0.02247191011235955
2.794585704803467,14,426,440,0,0.5159090909090909,1.0,0.031818181818181815,0.06167400881057269
2.8006598949432373,30,410,440,0,0.5340909090909091,1.0,0.06818181818181818,0.1276595744680851
2.9351327419281006,32,408,440,0,0.5363636363636364,1.0,0.07272727272727272,0.13559322033898305
3.33402419090271,33,407,440,0,0.5375,1.0,0.075,0.13953488372093023
3.3473308086395264,88,352,439,1,0.5988636363636364,0.9887640449438202,0.2,0.332703213610586
3.363229751586914,140,300,438,2,0.6568181818181819,0.9859154929577465,0.3181818181818182,0.48109965635738833
3.3753111362457275,141,299,438,2,0.6579545454545455,0.986013986013986,0.32045454545454544,0.483704974271012
3.427138090133667,159,281,439,1,0.6795454545454546,0.99375,0.3613636363636364,0.53
3.4373037815093994,160,280,439,1,0.6806818181818182,0.9937888198757764,0.36363636363636365,0.5324459234608985
3.454364061355591,161,279,439,1,0.6818181818181818,0.9938271604938271,0.3659090909090909,0.5348837209302325
3.744765520095825,207,233,439,1,0.7340909090909091,0.9951923076923077,0.47045454545454546,0.6388888888888888
3.828533172607422,210,230,439,1,0.7375,0.995260663507109,0.4772727272727273,0.6451612903225806
3.848572254180908,211,229,439,1,0.7386363636363636,0.9952830188679245,0.47954545454545455,0.647239263803681
4.053865194320679,213,227,436,4,0.7375,0.9815668202764977,0.48409090909090907,0.6484018264840182
4.459837913513184,214,226,436,4,0.7386363636363636,0.981651376146789,0.4863636363636364,0.6504559270516718
4.518211364746094,214,226,436,4,0.7386363636363636,0.981651376146789,0.4863636363636364,0.6504559270516718
4.630364656448364,217,223,436,4,0.7420454545454546,0.9819004524886877,0.49318181818181817,0.6565809379727685
4.645090341567993,218,222,436,4,0.7431818181818182,0.9819819819819819,0.4954545454545455,0.6586102719033232
4.65623664855957,219,221,436,4,0.7443181818181818,0.9820627802690582,0.49772727272727274,0.6606334841628959
4.6752543449401855,220,220,436,4,0.7454545454545455,0.9821428571428571,0.5,0.6626506024096386
4.802307605743408,221,219,436,4,0.7465909090909091,0.9822222222222222,0.5022727272727273,0.6646616541353384
4.822479248046875,222,218,436,4,0.7477272727272727,0.9823008849557522,0.5045454545454545,0.6666666666666666
4.836704254150391,223,217,436,4,0.7488636363636364,0.9823788546255506,0.5068181818181818,0.6686656671664168
5.168543577194214,224,216,436,4,0.75,0.9824561403508771,0.509090909090909,0.6706586826347305
5.194025039672852,225,215,436,4,0.7511363636363636,0.982532751091703,0.5113636363636364,0.672645739910314
5.273935556411743,226,214,436,4,0.7522727272727273,0.9826086956521739,0.5136363636363637,0.6746268656716418
5.336570501327515,227,213,436,4,0.7534090909090909,0.9826839826839827,0.5159090909090909,0.676602086438152
5.777258634567261,228,212,436,4,0.7545454545454545,0.9827586206896551,0.5181818181818182,0.6785714285714286
5.792969226837158,229,211,436,4,0.7556818181818182,0.9828326180257511,0.5204545454545455,0.6805349182763745
5.806992292404175,230,210,436,4,0.7568181818181818,0.9829059829059829,0.5227272727272727,0.6824925816023739
5.851818561553955,231,209,436,4,0.7579545454545454,0.9829787234042553,0.525,0.6844444444444444
5.897059917449951,232,208,436,4,0.759090909090909,0.9830508474576272,0.5272727272727272,0.6863905325443787
6.105656385421753,261,179,436,4,0.7920454545454545,0.9849056603773585,0.5931818181818181,0.7404255319148936
6.185632228851318,262,178,436,4,0.7931818181818182,0.9849624060150376,0.5954545454545455,0.7422096317280453
6.225330114364624,265,175,436,4,0.7965909090909091,0.9851301115241635,0.6022727272727273,0.7475317348377997
6.3035194873809814,266,174,436,4,0.7977272727272727,0.9851851851851852,0.6045454545454545,0.7492957746478873
6.341455459594727,267,173,436,4,0.7988636363636363,0.985239852398524,0.6068181818181818,0.7510548523206751
6.357327461242676,268,172,436,4,0.8,0.9852941176470589,0.6090909090909091,0.7528089887640449
6.395590305328369,270,170,436,4,0.8022727272727272,0.9854014598540146,0.6136363636363636,0.7563025210084033
6.413464546203613,271,169,436,4,0.803409090909091,0.9854545454545455,0.615909090909091,0.7580419580419581
6.438521862030029,271,169,436,4,0.803409090909091,0.9854545454545455,0.615909090909091,0.7580419580419581
6.474324464797974,273,167,436,4,0.8056818181818182,0.9855595667870036,0.6204545454545455,0.7615062761506276
6.521142959594727,274,166,436,4,0.8068181818181818,0.9856115107913669,0.6227272727272727,0.7632311977715878
6.558838844299316,275,165,436,4,0.8079545454545455,0.985663082437276,0.625,0.7649513212795549
6.617740869522095,276,164,436,4,0.8090909090909091,0.9857142857142858,0.6272727272727273,0.7666666666666667
6.6721296310424805,278,162,436,4,0.8113636363636364,0.9858156028368794,0.6318181818181818,0.7700831024930748
6.780602693557739,285,155,436,4,0.8193181818181818,0.986159169550173,0.6477272727272727,0.7818930041152263
6.800825357437134,286,154,436,4,0.8204545454545454,0.9862068965517241,0.65,0.7835616438356164
6.840725421905518,287,153,436,4,0.821590909090909,0.9862542955326461,0.6522727272727272,0.7852257181942545
6.885699033737183,289,151,436,4,0.8238636363636364,0.9863481228668942,0.6568181818181819,0.7885402455661664
6.922111988067627,292,148,436,4,0.8272727272727273,0.9864864864864865,0.6636363636363637,0.7934782608695652
6.9799110889434814,295,145,436,4,0.8306818181818182,0.9866220735785953,0.6704545454545454,0.7983761840324763
7.1318299770355225,296,144,436,4,0.8318181818181818,0.9866666666666667,0.6727272727272727,0.8
7.169041156768799,299,141,436,4,0.8352272727272727,0.9867986798679867,0.6795454545454546,0.8048452220726783
