time,tp,fn,tn,fp,accuracy,precision,recall,f1
4.068966388702393,87,174,261,0,0.6666666666666666,1.0,0.3333333333333333,0.5
4.1344993114471436,103,158,259,2,0.6934865900383141,0.9809523809523809,0.3946360153256705,0.5628415300546448
4.212191343307495,108,153,258,3,0.7011494252873564,0.972972972972973,0.41379310344827586,0.5806451612903226
11.819479942321777,113,148,257,4,0.7088122605363985,0.9658119658119658,0.4329501915708812,0.5978835978835979
13.531972169876099,116,145,256,5,0.7126436781609196,0.9586776859504132,0.4444444444444444,0.6073298429319371
20.019776105880737,117,144,255,6,0.7126436781609196,0.9512195121951219,0.4482758620689655,0.609375
21.7178897857666,119,142,255,6,0.7164750957854407,0.952,0.4559386973180077,0.616580310880829
61.033374309539795,120,141,254,7,0.7164750957854407,0.9448818897637795,0.45977011494252873,0.6185567010309279
61.095157623291016,120,141,254,7,0.7164750957854407,0.9448818897637795,0.45977011494252873,0.6185567010309279
61.3444721698761,123,138,254,7,0.7222222222222222,0.9461538461538461,0.47126436781609193,0.629156010230179
61.40066123008728,124,137,254,7,0.7241379310344828,0.9465648854961832,0.47509578544061304,0.6326530612244898
61.56255388259888,132,129,254,7,0.7394636015325671,0.9496402877697842,0.5057471264367817,0.66
61.61430311203003,132,129,254,7,0.7394636015325671,0.9496402877697842,0.5057471264367817,0.66
61.989803314208984,132,129,254,7,0.7394636015325671,0.9496402877697842,0.5057471264367817,0.66
62.27126979827881,133,128,254,7,0.7413793103448276,0.95,0.5095785440613027,0.6633416458852868
62.639066219329834,133,128,254,7,0.7413793103448276,0.95,0.5095785440613027,0.6633416458852868
62.820255756378174,133,128,254,7,0.7413793103448276,0.95,0.5095785440613027,0.6633416458852868
62.862630128860474,144,117,254,7,0.7624521072796935,0.9536423841059603,0.5517241379310345,0.6990291262135923
62.9003427028656,144,117,254,7,0.7624521072796935,0.9536423841059603,0.5517241379310345,0.6990291262135923
62.911842823028564,144,117,254,7,0.7624521072796935,0.9536423841059603,0.5517241379310345,0.6990291262135923
63.10105490684509,153,108,253,8,0.7777777777777778,0.9503105590062112,0.5862068965517241,0.7251184834123223
63.284761905670166,154,107,253,8,0.7796934865900383,0.9506172839506173,0.5900383141762452,0.7281323877068558
63.495999336242676,155,106,253,8,0.7816091954022989,0.950920245398773,0.5938697318007663,0.7311320754716981
63.53849267959595,157,104,252,9,0.7835249042145593,0.9457831325301205,0.6015325670498084,0.7353629976580797
63.720547676086426,163,98,252,9,0.7950191570881227,0.9476744186046512,0.6245210727969349,0.7528868360277137
63.75223898887634,164,97,252,9,0.7969348659003831,0.9479768786127167,0.6283524904214559,0.7557603686635944
63.9289391040802,167,94,252,9,0.8026819923371648,0.9488636363636364,0.6398467432950191,0.7643020594965675
63.95109677314758,167,94,252,9,0.8026819923371648,0.9488636363636364,0.6398467432950191,0.7643020594965675
64.19804644584656,167,94,252,9,0.8026819923371648,0.9488636363636364,0.6398467432950191,0.7643020594965675
64.41699743270874,167,94,252,9,0.8026819923371648,0.9488636363636364,0.6398467432950191,0.7643020594965675
64.67319703102112,168,93,252,9,0.8045977011494253,0.9491525423728814,0.6436781609195402,0.7671232876712328
64.83593797683716,170,91,252,9,0.8084291187739464,0.9497206703910615,0.6513409961685823,0.7727272727272727
64.96459484100342,172,89,252,9,0.8122605363984674,0.9502762430939227,0.6590038314176245,0.7782805429864253
64.98574090003967,172,89,252,9,0.8122605363984674,0.9502762430939227,0.6590038314176245,0.7782805429864253
65.08090376853943,172,89,252,9,0.8122605363984674,0.9502762430939227,0.6590038314176245,0.7782805429864253
65.1219687461853,176,85,253,8,0.8218390804597702,0.9565217391304348,0.6743295019157088,0.7910112359550562
65.13519597053528,176,85,252,9,0.8199233716475096,0.9513513513513514,0.6743295019157088,0.7892376681614349
65.16436982154846,176,85,252,9,0.8199233716475096,0.9513513513513514,0.6743295019157088,0.7892376681614349
65.19693565368652,177,84,252,9,0.8218390804597702,0.9516129032258065,0.6781609195402298,0.7919463087248322
65.36904621124268,188,73,252,9,0.842911877394636,0.9543147208121827,0.7203065134099617,0.8209606986899564
65.4050018787384,188,73,252,9,0.842911877394636,0.9543147208121827,0.7203065134099617,0.8209606986899564
67.37065410614014,197,64,251,10,0.8582375478927203,0.9516908212560387,0.7547892720306514,0.8418803418803419
67.75184845924377,199,62,249,12,0.8582375478927203,0.943127962085308,0.7624521072796935,0.8432203389830508
67.99013876914978,200,61,250,11,0.8620689655172413,0.9478672985781991,0.7662835249042146,0.847457627118644
68.0529637336731,208,53,249,12,0.8754789272030651,0.9454545454545454,0.7969348659003831,0.8648648648648649
68.87943029403687,207,54,250,11,0.8754789272030651,0.9495412844036697,0.7931034482758621,0.8643006263048016
68.91721677780151,209,52,250,11,0.8793103448275862,0.95,0.8007662835249042,0.8690228690228691
69.1689064502716,209,52,250,11,0.8793103448275862,0.95,0.8007662835249042,0.8690228690228691
70.15424728393555,206,55,250,11,0.8735632183908046,0.9493087557603687,0.789272030651341,0.8619246861924686
70.23525476455688,210,51,250,11,0.8812260536398467,0.9502262443438914,0.8045977011494253,0.8713692946058091
98.33391189575195,210,51,250,11,0.8812260536398467,0.9502262443438914,0.8045977011494253,0.8713692946058091
98.5115761756897,212,49,250,11,0.8850574712643678,0.9506726457399103,0.8122605363984674,0.8760330578512396
98.56140041351318,212,49,249,12,0.8831417624521073,0.9464285714285714,0.8122605363984674,0.8742268041237113
98.62842082977295,212,49,249,12,0.8831417624521073,0.9464285714285714,0.8122605363984674,0.8742268041237113
